,H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
C48:3 TAG,-0.08299833456072332,-0.005824732914580442,-0.03903422305858459,0.009930057487467447,-0.12873210989851355,-0.07178109502333867,-0.06821231128694596,-0.13764082108707482,-0.014604582211589239,-0.005144429962221908,0.05662457451373984,0.06900344761648045,0.07087472649351091,0.0083352960448095,-0.12792028410122125,-0.007308313740366779,0.03727802592725641,0.04403447611449868,-0.024326522983064976,-0.11885228329922617,-0.07997288104367677,-0.017427016806290357,-0.07461774897216597,-0.10222229185797725,-0.026192605377319808,-0.0371935752515527,-0.05186308565583357,-0.02636265489694448,0.013182684567270637,-0.02111479234863853,0.02568618976742973,0.028403337180371385,0.012648885903661675,0.005506064343065159,-0.03575696877662739,-0.011375552909339653,-0.03302101267462196,-0.07455306852962998,0.05482174795695315,-0.034067283108345336,0.003959005337750849,-0.04739447602821995
C48:2 TAG,-0.05379967085452945,-0.01856840603227652,-0.021541273300137588,0.02416382072992324,-0.1091129101858304,-0.09240764129038992,-0.09177771376871803,-0.1630397661734626,-0.006842159728917139,0.08707556477496832,0.14044666595471328,0.12884655751364701,0.12787937956851053,0.05513196535866488,-0.12242700596633554,0.013437182539985985,0.11389658301891138,0.09708462120850893,-0.0546655586056821,-0.12313531239404928,-0.08672519597981966,-0.016721131860180195,-0.07089026984944942,-0.11660141093189082,-0.06962381191452023,-0.03668199530113353,-0.07923249868715923,-0.032671031368633745,-0.018449977281559653,-0.044821910828923686,0.04340734404536478,0.02800637053280657,0.018748365533246915,0.014993167063922345,-0.0377987189184168,-0.02658017235892091,-0.059153225362707854,-0.056462761651647896,0.038242973142100074,-0.03279297962143815,-0.03135237456084678,-0.05802861762114295
C48:1 TAG,-0.06255981838830257,-0.045390349496133645,0.00622275130286555,0.00982104928394683,-0.07759066366874834,-0.1103326896415523,-0.10326101380884146,-0.1556046847936405,-0.005987448046846666,0.11123995376076051,0.1494374234101548,0.11559200429194569,0.11474262500243249,0.06410203054786043,-0.11036902950138724,0.02160945465781516,0.10876280091269239,0.10515133244507403,-0.06366573784148226,-0.14820678455199396,-0.09915576272191874,-0.022949229181338963,-0.09039588911921233,-0.1462530758054881,-0.09005664071726784,-0.0421605146894524,-0.07821626409207155,-0.05052139988997843,-0.024485650318744372,-0.026462916648888155,0.0699444003378772,0.05636646195008153,0.005789278940829323,0.018108608900403892,-0.03323424241985329,-0.01845731386888745,-0.11207695388171249,-0.03386233890297618,0.04849067160069298,-0.044048788365474066,-0.05114878330669759,-0.08090320976241376
C48:0 TAG,-0.04281879039425466,-0.03417859483763571,0.023099467859727888,0.012787233379215049,-0.041932004805350274,-0.08690858215909454,-0.06583753425198416,-0.11283450150050123,-0.0022980780995669596,0.10251468316139696,0.1226468300929244,0.08951289404892329,0.08614367642699558,0.055902784719685884,-0.045650778574627994,0.015693986116537675,0.07400435986680956,0.0795017614981696,-0.044640021329980725,-0.12487067075827565,-0.0932391102155599,-0.038565608644018784,-0.09340953950893435,-0.1320871845472302,-0.1059053217264815,-0.0625803843849046,-0.07560664574689664,-0.055707498220153265,-0.029386238945500544,-0.008117564482266899,0.0692644126238404,0.06643814845110176,-0.00107335999760806,0.011551737975884123,-0.020215758788065977,-0.015531431675388854,-0.0723680884710666,-0.012462967088755189,0.04322269012674001,-0.006571077519226942,-0.056047136859833535,-0.08560806126458448
C50:3 TAG,-0.06807413577075073,-0.01523556334539716,-0.04420776162037892,0.02148248920071953,-0.11258865045805831,-0.08311841014860671,-0.08408275399752155,-0.15742302925976015,-0.022182468672742414,0.046396196877903396,0.09410147037354065,0.09244929394483385,0.09509089076163534,0.023606769179939927,-0.12390192977824364,-0.02189290870190961,0.0858588782343058,0.05895173185449533,-0.03545368422216569,-0.0901487045979076,-0.061309238344968923,-0.004620121106930925,-0.07292331146793972,-0.0929495843346427,-0.04437177207982898,-0.03102936977871663,-0.08691892207465815,-0.03406314969844561,-0.02600610620902537,-0.057151774940761485,0.011710162411698763,-0.0009571138846182567,0.00713805554780442,-0.00648062864184616,-0.05505134783300635,-0.03723581039498347,-0.021181511425605936,-0.07149779202158288,0.04659792331877104,-0.04059288716826057,-0.01925371278417326,-0.04781567066591192
C50:2 TAG,-0.06731088995844094,-0.04026681016769327,-0.024743784671295458,0.00993642352666292,-0.10336269521102852,-0.09982989442913268,-0.09239988471522498,-0.1422367883142494,-0.019324051349596298,0.07383278599797521,0.12393773198539346,0.10000250797611765,0.11374177616658397,0.04329627135342105,-0.1209492008210769,-0.008668093847863328,0.08798700701876458,0.07228176302297405,-0.058062166704261446,-0.1340481107356511,-0.1035339237546737,-0.031631982389881706,-0.07593455736441707,-0.12177650846744073,-0.08954268521737183,-0.038091517676575835,-0.06707246824015653,-0.03888303775921144,-0.02550826368976824,-0.04245752799706507,0.04840670298533751,0.03142799633148832,-0.005459717335053659,-0.007795889554798936,-0.05263644812925491,-0.03542317650839205,-0.08516261799007495,-0.05147916592628062,0.04660630085490677,-0.06572799858225399,-0.008851656293122187,-0.03903589800294635
C50:1 TAG,-0.06243862279494507,-0.05985709741821157,0.013900752380330937,0.004323021660097066,-0.0703452846943233,-0.09906775174453761,-0.08026779747721223,-0.12410999211513771,-0.0179933579966651,0.09230591176210591,0.12625901158701916,0.08783970563492075,0.099736105017018,0.049229924109275305,-0.0838336877527651,0.0033122317415456883,0.07440459152291688,0.07901617560052578,-0.049529712920095795,-0.13978263250719983,-0.10686811839469636,-0.035746776572924334,-0.08679924035459395,-0.14218671080770115,-0.11702919948275077,-0.06274541708001201,-0.07166115797154154,-0.045505502898142446,-0.03945299040746757,-0.032026702423072026,0.07802090397649214,0.060608062928570815,-0.005672794114839601,0.0004869183826239697,-0.03482389061047375,-0.019914004839664136,-0.10050381240689896,-0.02897282048845513,0.07209765763774137,-0.05318550563316544,-0.04280017567819552,-0.053808393511687896
C50:0 TAG,-0.04587696792735214,-0.06830618511899267,0.02862079554064712,-0.010160510599364674,-0.044150010462302554,-0.084138806070024,-0.047762978770399776,-0.10254338230902366,-0.021567435916903976,0.08636557638899747,0.09749892259652804,0.07361126961616224,0.0756997771548681,0.03358371663871519,-0.03460993679496481,-0.010920612066017054,0.0677838593248495,0.055752307815391734,-0.01793403160659494,-0.11329829739116469,-0.09720643409609822,-0.025626784453256803,-0.09727928185911462,-0.10977083107688465,-0.11155502908590374,-0.07130576732726274,-0.1044634377539567,-0.032066196088014046,-0.03344190752169841,-0.02325465265558123,0.07363615844439485,0.06593805314159526,-0.003474477131704403,-0.0032539341267479134,-0.03352433623246539,-0.01493565585108303,-0.0794185947817739,-0.01622715084868368,0.05976008352066832,8.005912907207418e-05,-0.058236160976768,-0.06912246184181611
C52:5 TAG,-0.0729688158535338,-0.11425396964657374,0.006666767238601333,0.014475735326453736,-0.08033223571847475,-0.08408662389954881,-0.023196965678614376,-0.153421751467786,-0.1262781437760156,0.033266153524323126,0.04536837694871345,0.052152279736962445,0.03933414135523666,-0.0880730951529613,-0.08717369872111791,-0.09905288226788228,0.03893246698192277,-0.06213631680342401,0.026827834097803968,-0.03456457233040782,-0.03375467339581169,0.04566130387198237,-0.0945444151068804,-0.031022633713347132,-0.054673268245000226,-0.1051291028346267,-0.16069003735262477,0.002718677543657928,-0.0790809258345162,-0.1014167117051444,0.014411684139237182,-0.02405516780579954,0.00940225198369208,-0.042630598669050807,-0.12027732020444011,-0.05200531046166297,-0.016922082428832898,-0.07124972804004004,0.05221942245471842,0.0021289792503975573,-0.08383951394156713,-0.07858108488478516
C52:4 TAG,-0.07616467575603766,-0.0941514193191257,-0.026685494043375963,0.013060427689973573,-0.1113377885160557,-0.09754051516994663,-0.03658495034857206,-0.14339187085479535,-0.08336774962866068,0.015569128068945032,0.03775033726244086,0.04466847783005227,0.04467156763517917,-0.0484997095650737,-0.10859006573990236,-0.0818426273125858,0.046196669935077025,-0.025435312550704064,0.025081083961309678,-0.036147031520997006,-0.03425177030323436,0.040540830204724015,-0.06563869641078006,-0.030265337737123275,-0.04637003856967674,-0.06219319358163594,-0.1361713034035105,-0.0073279367745356415,-0.0745390415059226,-0.09775196502639032,0.01091462651299463,-0.02965306165289684,-0.0022884288820477533,-0.038940743751356775,-0.09452735465432432,-0.05271148596063906,-0.021287449709326372,-0.07932726582236939,0.053024512338894145,-0.015186579009118949,-0.04116785714515334,-0.06404119062754454
C52:3 TAG,-0.06711003613906594,-0.04795482672526028,-0.04591833083331978,0.018257935881507696,-0.1066975212560857,-0.07889641880320744,-0.06259550906824901,-0.10695845180225674,-0.04978458902894226,0.011203821688172157,0.05453654406650151,0.04619888722751721,0.0706196449602273,-0.013997987001878927,-0.10801289887151397,-0.0473406402282111,0.0401930771633576,0.010711244510157848,-0.03714286427086286,-0.08681628751423336,-0.09004222545789939,-0.03384604355625699,-0.07014751136635283,-0.06748089025319574,-0.085010495073873,-0.05943692969348256,-0.07474092237168477,-0.013391757272154026,-0.046262068523721396,-0.0818319080471532,0.021590321601360502,-0.0071517340993661836,-0.024647732108193793,-0.04767474730557776,-0.08647577801239045,-0.060780915156381544,-0.021026994082062357,-0.06347718753754064,0.05586711342505941,-0.0591255624721372,-0.004982497879840055,-0.030608881621095037
C52:2 TAG,-0.07881088203222102,-0.08281001850856949,-0.017991205453133995,0.018428924537244266,-0.09376353185333025,-0.10187032221970642,-0.07719218796323883,-0.12222444379707767,-0.05167815089332288,0.04730851427865225,0.08647924419175418,0.05693027567324275,0.0847676894087744,0.0020177450707544713,-0.10626123796724647,-0.04614874171421249,0.04170712537917843,0.017218979838201944,-0.035254710252886096,-0.12186963230468179,-0.1089498592130772,-0.025692782654588665,-0.08558247241321969,-0.11847768122259109,-0.12033303775364755,-0.05950680352511459,-0.08315850441513108,-0.041860713635410475,-0.05657659290858695,-0.05840728916786539,0.04904868213114875,0.02204906219826219,-0.024070625593971686,-0.041285336769042516,-0.07596273735474902,-0.04748758643490857,-0.07435740654625725,-0.05440362585013312,0.0567372347929837,-0.07417927779896487,-0.008549131285469544,-0.027897067654556084
C52:1 TAG,-0.07370984729220845,-0.09104973228729993,0.033943847149405515,-0.018502973681141077,-0.05195745688504022,-0.07918418860768667,-0.058865816006611185,-0.10810299223464563,-0.05213786996239603,0.06294818527051489,0.07439535198118503,0.04432543836214836,0.053967165854724344,-0.0036227977618994425,-0.06715228305063504,-0.03543059676648082,0.04499267816862478,0.02214570419137085,-0.009640340582657692,-0.11438086474489498,-0.12519072105153334,-0.04350560058017861,-0.09950831532387001,-0.08925278210978242,-0.12963438195481888,-0.09087276835438148,-0.08174575370773049,0.00520391519811747,-0.02794725416322034,-0.04367072895676229,0.08160065703579115,0.05802077332224972,-0.02315253377954874,-0.037218573350984885,-0.07197380558223411,-0.034037143629250054,-0.08923296646751626,-0.03377659933563552,0.07519273989209607,-0.04197383497878934,-0.0262790360023854,-0.028070910559710244
C54:7 TAG,-0.025714886097682174,-0.1006491443225884,0.023960420606367546,-0.0021081016816421093,-0.021065680540589105,-0.030370997778250183,-0.04512511881305431,-0.12577819404918428,-0.10603495960834172,0.0608507451571424,0.03814587428720903,0.015081586801517962,0.003915285509982618,-0.08560763544501157,-0.037855476491407455,-0.07383326030979713,0.058879819782154834,-0.06683268627182332,0.032936809110635276,0.01021444342731577,-0.03362710376457283,0.033539540417171894,-0.0839743350372277,0.03764606520112154,-0.022440086524601343,-0.10922816151944517,-0.13152699904139714,0.026133761781067112,-0.04305899680013441,-0.10673560153915815,0.03301064812622932,-0.01744020077182833,-0.006694902021803415,-0.04878611091152852,-0.11962396824015308,-0.059107265850242716,-0.001031869880272912,-0.010810728774531394,0.0793243676209461,0.029690923401935722,-0.05740101006216474,-0.06716544147762103
C54:6 TAG,-0.04373092358630784,-0.12045047028339126,0.014652104813178825,-0.010686256652602713,-0.05565934429308297,-0.06306903250386042,-0.009098819910164282,-0.12018127201901116,-0.14839964113405793,0.03405892350803094,0.0417104012956896,0.036706494141202015,0.026224360260983407,-0.1151089557075887,-0.05255409160827671,-0.10186069951460087,0.039149312216352344,-0.07911471203827808,0.05145952446622851,0.033864713619909344,-0.006665411587912917,0.04832559131733864,-0.07697655679427293,0.018370128779611434,-0.04722380620453322,-0.14814254086961895,-0.17909217287497783,0.012090768836972257,-0.09539594545757568,-0.1346244375494138,0.012357863986485355,-0.037599846142720175,0.01342335293934136,-0.04875889962609829,-0.12071855397657247,-0.05621439828690401,0.037910118987970406,-0.03444956813939216,0.045620776993855854,-0.011563060331305457,-0.09585637690607493,-0.08595583517190081
C54:5 TAG,-0.0736696932152145,-0.11325812695904211,-0.007718033828499119,0.01563441390217434,-0.06968579681624028,-0.07413823527389701,0.01208004876852611,-0.11355656520753561,-0.11910379416754213,-0.022009256389389085,-0.012017795908137964,0.0057947606998516345,0.008890715322686073,-0.11547582020656917,-0.06764527670648217,-0.12378252550552475,0.015579722671975944,-0.09348115712068039,0.06246930055931621,0.0036311037871468435,-0.00041083170745144845,0.07186182687649963,-0.06640316794109367,-0.0028821907622943654,-0.038435651372304945,-0.06736002009040679,-0.15779876474130855,-0.009088667525950703,-0.10369883759682241,-0.10731565764506423,0.006598867968819187,-0.031121144081807318,-0.02432471364584228,-0.05713284985430844,-0.11099455300953666,-0.06129711446545268,-0.004981004589903349,-0.04830517414972989,0.06236446078195661,-0.04044454333760123,-0.029974946983998642,-0.0508065638888951
C54:4 TAG,-0.08792565229604077,-0.11339846613963703,-0.006340320556521354,0.026583568204646326,-0.09152399400308131,-0.07183365968069265,-0.022084188961587887,-0.12577490050445778,-0.1087253189202519,-0.012036500865450725,0.005538009612907442,0.002086241978105425,0.004814029564698311,-0.08979929804520682,-0.10219586923642077,-0.11552152097726852,0.0018296783204915545,-0.0812442836539768,0.010455136597041847,-0.044113934013231645,-0.04338734757452672,0.03476637507055088,-0.08207915150259344,-0.03521279907533247,-0.057066318614099255,-0.0651146282984479,-0.1391617039610605,-0.0145634369301317,-0.08035511423610374,-0.09122778440884959,-0.006731529152985381,-0.039991422482142894,-0.03922551982377509,-0.07705003042391499,-0.11252407964125846,-0.07448400067444073,-0.018844156648927697,-0.08311833651302769,0.08135016924732483,-0.039950020985106964,-0.03495621817875019,-0.040379297858241736
C54:3 TAG,-0.0874599833082629,-0.11047019300550369,-0.05362747864974107,0.008228156531054987,-0.08387435098507974,-0.060178152217712715,-0.031911605275656396,-0.08054409000664438,-0.08998123404582307,-0.03890334711096651,-0.003709538153814881,-0.007796066774044802,0.02781480548985502,-0.07939843474868352,-0.08360240116882106,-0.09645300913133538,-0.02629847374174182,-0.08208332170163143,-0.0029304951851937128,-0.06664815971027226,-0.09500301390761741,-0.026172814545388584,-0.06884650708169038,-0.03988506181673523,-0.10410518878625678,-0.09253060524828471,-0.08679207846701524,0.0004441688727032072,-0.06255642095560578,-0.09998944247644746,0.011250516586420147,-0.022926884650547406,-0.04432746916360887,-0.09379656302851987,-0.1254111542754109,-0.07015031765496016,-0.013544124908058938,-0.06924882607676465,0.07585657737370866,-0.09466319219234968,-0.01153456396927218,-0.004398063966723349
C54:2 TAG,-0.08057490327600919,-0.11074212159679092,0.0024916428023564596,0.002872132299700101,-0.0698552815053789,-0.07438427856620743,-0.04035661846517663,-0.10720733728598236,-0.08407229954892752,0.024800212329942044,0.0544018855901386,0.037707657469222694,0.057338295410979484,-0.05108292948094924,-0.07689164591840184,-0.0699996765290607,0.016595302417963177,-0.03750113342506539,-0.017186563892680303,-0.10738320001411962,-0.11148936969265222,-0.020899571923625994,-0.0849327251864561,-0.08537458844345121,-0.1144084029845954,-0.08211642056305957,-0.08971648887808048,-0.007266503404116533,-0.039756079665622605,-0.057650156425730806,0.03949420580154256,0.015603227487987299,-0.04017449569519466,-0.06804434897010657,-0.10573043012869371,-0.05254731743298284,-0.06182153692328092,-0.03902326561736504,0.08282251691475123,-0.06934495917160925,-0.00855920029571937,-0.010798256117572055
C54:1 TAG,-0.07203435514850821,-0.12113412555552759,0.025896990028389803,-0.013506995832854253,-0.059057014948095475,-0.07585076994937685,-0.03556496669247455,-0.09949642227061804,-0.07042163943689395,0.029041335845332163,0.04571430914418822,0.04011010583621021,0.050177845333598814,-0.04628627490022575,-0.05804950355886632,-0.05901143047526254,0.022607856455656772,-0.03289303403788129,-0.009175607235524514,-0.09530069160975287,-0.09317422791957697,-0.005029769279525696,-0.08742865185310694,-0.07644925779021772,-0.10019213912248215,-0.08162921237584753,-0.09533769339672436,-0.015402743310621556,-0.03214414776131559,-0.05067838476302145,0.04270160289239666,0.027247946671156563,-0.046178260544275554,-0.04878839186034324,-0.08207857413297771,-0.029173021783783032,-0.06764637625022213,-0.04253321174373286,0.08360937025246283,-0.01717040477595195,-0.04236271222650238,-0.05013634278321715
C56:8 TAG,-0.030382166775465756,-0.14827230614610534,0.0037498434463872766,0.035628783248893646,-0.03157805490380891,-0.059981089871253015,-0.042877720570475876,-0.13004771324123246,-0.15472153642637895,0.03753546515519383,0.006917350912989123,0.0016625381293682768,-0.022362326930322106,-0.1237195555851496,-0.0614173904853851,-0.09017479890427274,0.017509852224494398,-0.09011582649235692,0.045655878928748964,0.04217103256531788,0.029978118578374912,0.04691943674459156,-0.08684404279854137,0.027432973034675994,0.0040105683471180174,-0.1060301410552487,-0.1334741570430208,-0.013502075840181682,-0.06534598015202282,-0.09138914514840141,-0.012962689837061716,-0.06964396752440773,0.053792672272471545,-0.031198833023431054,-0.09352693105501853,-0.07232142609712064,0.041717269858570605,-0.06258748320939397,0.012651278227486986,-0.00961815918742621,-0.06720663429271213,-0.05388498052298116
C56:7 TAG,-0.0290667856658476,-0.11004798706121245,0.026378127189791763,0.022739969003160568,-0.04091951441401961,-0.06052900026738226,-0.0006423591507987004,-0.08877814023090318,-0.16049779594342276,0.008329444286561433,0.007534794746658571,0.017378815148075818,0.023958829833823757,-0.1265526504597486,-0.0143691343866788,-0.08540008550088658,0.0315943230477782,-0.08636765787108092,0.03400734806159255,0.028011480834315088,0.023733393206162044,0.06701516618651161,-0.09000874370524928,0.01037568333825273,-8.724396238846023e-05,-0.06121031272224401,-0.15214893001495644,-0.0041922571302307155,-0.07911188634830185,-0.09606178887522214,-0.00035151116734617976,-0.05411861886841854,0.013340270594732667,-0.04512299218989121,-0.09860772292347957,-0.07566895835307363,0.026386779326224914,-0.018124630753075063,0.04838546456615416,0.04945710290588341,-0.049109553019720496,-0.07300924827412615
C56:6 TAG,-0.05438879110366353,-0.12998220096419275,0.014502423682114622,0.021810165883713453,-0.0657468244678431,-0.060134161279991064,0.022999298275261423,-0.10954163485602193,-0.15307275793576472,-0.009394883133461865,-0.0026754908734531293,0.008079940896875956,0.0018020379427252807,-0.13282218047022432,-0.051134874186172886,-0.13277765907233,-0.018391813580235866,-0.12503287914212757,0.05990624898372305,0.0034598394009774367,-0.0007604759812688339,0.0821591703337873,-0.07739553617585428,-0.01435358722574186,-0.04367342147494984,-0.10009798918873526,-0.15837348670477852,-0.019975538522882048,-0.09662488381104842,-0.08952464936528053,-0.004280303198067479,-0.03839066562638192,-0.02923515001914694,-0.07585014518209625,-0.12075442751713542,-0.0683281756132139,0.03306501754394156,-0.03919404629129915,0.06100595122177187,0.006571911699397263,-0.0684339941617431,-0.07220277131634863
C56:5 TAG,-0.06562978834013779,-0.13967443811368857,0.014634345270173934,0.023868068304474622,-0.0755946553154738,-0.07851287798407455,-0.0073445579007228165,-0.13367897647197285,-0.15163421222913023,-0.00013547046127838347,0.004290913842331155,0.013507431188980094,-0.00298386763038574,-0.12167448052155348,-0.07920356992687713,-0.11761614359492309,0.011542403409898885,-0.09498068609203351,0.032849606849754416,0.009087031568833587,-0.0007168304305995382,0.07595109138909059,-0.07399590995030879,0.0004116093368159547,-0.03828704193977318,-0.09021059320376498,-0.15368700556134862,0.0007952954459053582,-0.10669557263120533,-0.10378250426894983,-0.010848160426008875,-0.06001644560426047,-0.005122153069723059,-0.0643883443827488,-0.10901276210577698,-0.07114227076370476,-0.012323915868141933,-0.06655155530078483,0.02830608216531751,-0.003247144086354664,-0.06482095609321734,-0.0707195753030975
